ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2011-07-11,3484.936099280298,3173.936958159393,5556.769408970167,3484.936099280298,3484.936099280298,898.345553405457,898.345553405457,898.345553405457,-151.39535679942233,-151.39535679942233,-151.39535679942233,1049.7409102048794,1049.7409102048794,1049.7409102048794,0.0,0.0,0.0,4383.281652685755
2011-07-12,3491.109680274128,3336.709868965252,5802.9016795585085,3491.109680274128,3491.109680274128,1049.7741143814906,1049.7741143814906,1049.7741143814906,11.704112916728574,11.704112916728574,11.704112916728574,1038.070001464762,1038.070001464762,1038.070001464762,0.0,0.0,0.0,4540.883794655619
2011-07-13,3497.2832612679586,3341.5400158560233,5664.97549496818,3497.2832612679586,3497.2832612679586,1058.150090384952,1058.150090384952,1058.150090384952,33.13835433017192,33.13835433017192,33.13835433017192,1025.01173605478,1025.01173605478,1025.01173605478,0.0,0.0,0.0,4555.4333516529105
2011-07-14,3503.4568422617886,3380.2091050262384,5894.4038750098525,3503.4568422617886,3503.4568422617886,1158.8896625882287,1158.8896625882287,1158.8896625882287,148.25616968264237,148.25616968264237,148.25616968264237,1010.6334929055864,1010.6334929055864,1010.6334929055864,0.0,0.0,0.0,4662.3465048500175
2011-07-15,3509.6304232556186,3435.206653950337,5985.038670578426,3509.6304232556186,3509.6304232556186,1157.2520604325325,1157.2520604325325,1157.2520604325325,162.18105328775596,162.18105328775596,162.18105328775596,995.0710071447766,995.0710071447766,995.0710071447766,0.0,0.0,0.0,4666.882483688151
2011-07-16,3515.804004249449,3344.9251401671054,5745.172502372516,3515.804004249449,3515.804004249449,1040.045327498879,1040.045327498879,1040.045327498879,61.52038644115164,61.52038644115164,61.52038644115164,978.5249410577275,978.5249410577275,978.5249410577275,0.0,0.0,0.0,4555.849331748328
2011-07-17,3521.9775852432795,3076.9480776622204,5442.23650355919,3521.9775852432795,3521.9775852432795,695.8503267967286,695.8503267967286,695.8503267967286,-265.4047198584702,-265.4047198584702,-265.4047198584702,961.2550466551988,961.2550466551988,961.2550466551988,0.0,0.0,0.0,4217.827912040008
2011-07-18,3528.1511662371095,3139.818481352207,5517.26836680539,3528.1511662371095,3528.1511662371095,792.1767362293451,792.1767362293451,792.1767362293451,-151.39535679907019,-151.39535679907019,-151.39535679907019,943.5720930284153,943.5720930284153,943.5720930284153,0.0,0.0,0.0,4320.327902466454
2011-07-19,3534.324747230939,3244.4767488809116,5715.610921748158,3534.324747230939,3534.324747230939,937.5319200089965,937.5319200089965,937.5319200089965,11.704112916653422,11.704112916653422,11.704112916653422,925.827807092343,925.827807092343,925.827807092343,0.0,0.0,0.0,4471.856667239936
2011-07-20,3540.4983282247695,3290.1154749281345,5717.470852677625,3540.4983282247695,3540.4983282247695,941.5414985766516,941.5414985766516,941.5414985766516,33.138354330116094,33.138354330116094,33.138354330116094,908.4031442465355,908.4031442465355,908.4031442465355,0.0,0.0,0.0,4482.039826801421
2011-07-21,3546.6719092186,3356.5220833985945,5794.630994833448,3546.6719092186,3546.6719092186,1039.9514334091873,1039.9514334091873,1039.9514334091873,148.2561696825831,148.2561696825831,148.2561696825831,891.6952637266041,891.6952637266041,891.6952637266041,0.0,0.0,0.0,4586.623342627787
2011-07-22,3552.8454902124304,3471.708796076737,5812.202738307256,3552.8454902124304,3552.8454902124304,1038.284683345919,1038.284683345919,1038.284683345919,162.18105328769016,162.18105328769016,162.18105328769016,876.1036300582288,876.1036300582288,876.1036300582288,0.0,0.0,0.0,4591.130173558349
2011-07-23,3559.0190712062604,3330.3438979733605,5734.064124178085,3559.0190712062604,3559.0190712062604,923.5360819463795,923.5360819463795,923.5360819463795,61.52038644085861,61.52038644085861,61.52038644085861,862.0156955055209,862.0156955055209,862.0156955055209,0.0,0.0,0.0,4482.55515315264
2011-07-24,3565.1926522000904,2883.731257703405,5301.840436439592,3565.1926522000904,3565.1926522000904,584.3879177126756,584.3879177126756,584.3879177126756,-265.4047198585173,-265.4047198585173,-265.4047198585173,849.792637571193,849.792637571193,849.792637571193,0.0,0.0,0.0,4149.580569912766
2011-07-25,3571.3662331939204,3092.7187940432573,5538.968366907202,3571.3662331939204,3571.3662331939204,688.3602729445872,688.3602729445872,688.3602729445872,-151.3953567989859,-151.3953567989859,-151.3953567989859,839.7556297435731,839.7556297435731,839.7556297435731,0.0,0.0,0.0,4259.726506138508
2011-07-26,3577.539814187751,3153.8571790688693,5698.668385066737,3577.539814187751,3577.539814187751,843.8772254630094,843.8772254630094,843.8772254630094,11.704112916804172,11.704112916804172,11.704112916804172,832.1731125462052,832.1731125462052,832.1731125462052,0.0,0.0,0.0,4421.41703965076
2011-07-27,3583.713395181581,3221.971999281799,5677.76730671036,3583.713395181581,3583.713395181581,860.3878600897622,860.3878600897622,860.3878600897622,33.138354330317014,33.138354330317014,33.138354330317014,827.2495057594452,827.2495057594452,827.2495057594452,0.0,0.0,0.0,4444.101255271343
2011-07-28,3589.8869761754113,3315.2047220350332,5855.272348549583,3589.8869761754113,3589.8869761754113,973.3719318329773,973.3719318329773,973.3719318329773,148.25616968246658,148.25616968246658,148.25616968246658,825.1157621505107,825.1157621505107,825.1157621505107,0.0,0.0,0.0,4563.258908008389
2011-07-29,3596.0605571692413,3336.98167985711,5804.205731351155,3596.0605571692413,3596.0605571692413,988.00316260616,988.00316260616,988.00316260616,162.1810532877772,162.1810532877772,162.1810532877772,825.8221093183827,825.8221093183827,825.8221093183827,0.0,0.0,0.0,4584.063719775401
2011-07-30,3602.2341381630713,3279.977273658892,5761.366512125356,3602.2341381630713,3602.2341381630713,890.8536473498041,890.8536473498041,890.8536473498041,61.5203864406814,61.5203864406814,61.5203864406814,829.3332609091227,829.3332609091227,829.3332609091227,0.0,0.0,0.0,4493.087785512876
2011-07-31,3608.4077217582144,3024.747367753912,5479.414836910269,3608.4077217582144,3608.4077217582144,570.1215835666384,570.1215835666384,570.1215835666384,-265.4047198585644,-265.4047198585644,-265.4047198585644,835.5263034252026,835.5263034252026,835.5263034252026,0.0,0.0,0.0,4178.529305324852
2011-08-01,3614.581305353357,3091.030493952273,5504.674820605278,3614.581305353357,3614.581305353357,692.7960256103776,692.7960256103776,692.7960256103776,-151.39535679863377,-151.39535679863377,-151.39535679863377,844.1913824090115,844.1913824090115,844.1913824090115,0.0,0.0,0.0,4307.3773309637345
2011-08-02,3620.7548889485006,3190.1059579852085,5744.111149241651,3620.7548889485006,3620.7548889485006,866.7393373408011,866.7393373408011,866.7393373408011,11.704112916427157,11.704112916427157,11.704112916427157,855.0352244243738,855.0352244243738,855.0352244243738,0.0,0.0,0.0,4487.494226289302
2011-08-03,3626.9284725436432,3320.2707355111334,5703.634845636003,3626.9284725436432,3626.9284725436432,900.8257960149803,900.8257960149803,900.8257960149803,33.13835432998509,33.13835432998509,33.13835432998509,867.6874416849951,867.6874416849951,867.6874416849951,0.0,0.0,0.0,4527.754268558623
2011-08-04,3633.102056138786,3396.1663327384485,5850.914562196088,3633.102056138786,3633.102056138786,1029.9656468246806,1029.9656468246806,1029.9656468246806,148.25616968260294,148.25616968260294,148.25616968260294,881.7094771420777,881.7094771420777,881.7094771420777,0.0,0.0,0.0,4663.067702963466
2011-08-05,3639.2756397339294,3405.6587022533668,5874.366908309357,3639.2756397339294,3639.2756397339294,1058.787015429736,1058.787015429736,1058.787015429736,162.1810532876674,162.1810532876674,162.1810532876674,896.6059621420685,896.6059621420685,896.6059621420685,0.0,0.0,0.0,4698.062655163665
2011-08-06,3645.4492233290725,3377.6571457029877,5831.439051134954,3645.4492233290725,3645.4492233290725,973.3585655178947,973.3585655178947,973.3585655178947,61.520386440446295,61.520386440446295,61.520386440446295,911.8381790774484,911.8381790774484,911.8381790774484,0.0,0.0,0.0,4618.807788846967
2011-08-07,3651.622806924215,3162.9787506420516,5530.970826010797,3651.622806924215,3651.622806924215,661.4345304738877,661.4345304738877,661.4345304738877,-265.40471985854924,-265.40471985854924,-265.40471985854924,926.8392503324369,926.8392503324369,926.8392503324369,0.0,0.0,0.0,4313.057337398102
2011-08-08,3657.796390519358,3129.997712639151,5611.945257446193,3657.796390519358,3657.796390519358,789.6352577589726,789.6352577589726,789.6352577589726,-151.39535679894948,-151.39535679894948,-151.39535679894948,941.030614557922,941.030614557922,941.030614557922,0.0,0.0,0.0,4447.431648278331
2011-08-09,3663.969974114501,3501.974890413781,5896.712720095148,3663.969974114501,3663.969974114501,965.5434167856276,965.5434167856276,965.5434167856276,11.704112916276047,11.704112916276047,11.704112916276047,953.8393038693516,953.8393038693516,953.8393038693516,0.0,0.0,0.0,4629.513390900129
2011-08-10,3670.143557709644,3400.9783262010355,5792.521798959301,3670.143557709644,3670.143557709644,997.8538568994474,997.8538568994474,997.8538568994474,33.13835433020536,33.13835433020536,33.13835433020536,964.715502569242,964.715502569242,964.715502569242,0.0,0.0,0.0,4667.997414609092
2011-08-11,3676.3171413047876,3640.954472283282,6087.068335731184,3676.3171413047876,3676.3171413047876,1121.4060202816963,1121.4060202816963,1121.4060202816963,148.2561696827394,148.2561696827394,148.2561696827394,973.149850598957,973.149850598957,973.149850598957,0.0,0.0,0.0,4797.723161586484
2011-08-12,3682.4907248999307,3510.7773719939023,6009.768540961197,3682.4907248999307,3682.4907248999307,1140.8710071504022,1140.8710071504022,1140.8710071504022,162.18105328775445,162.18105328775445,162.18105328775445,978.6899538626478,978.6899538626478,978.6899538626478,0.0,0.0,0.0,4823.361732050333
2011-08-13,3688.6643084950733,3534.1866338476243,5941.062160597019,3688.6643084950733,3688.6643084950733,1042.475965452782,1042.475965452782,1042.475965452782,61.52038644088022,61.52038644088022,61.52038644088022,980.9555790119016,980.9555790119016,980.9555790119016,0.0,0.0,0.0,4731.140273947855
2011-08-14,3694.837892090216,3154.3639300172463,5584.122472500818,3694.837892090216,3694.837892090216,714.2473221248009,714.2473221248009,714.2473221248009,-265.40471985841566,-265.40471985841566,-265.40471985841566,979.6520419832165,979.6520419832165,979.6520419832165,0.0,0.0,0.0,4409.085214215017
2011-08-15,3701.011475685359,3365.185050571887,5832.528456088953,3701.011475685359,3701.011475685359,823.1859899139253,823.1859899139253,823.1859899139253,-151.395356799533,-151.395356799533,-151.395356799533,974.5813467134583,974.5813467134583,974.5813467134583,0.0,0.0,0.0,4524.197465599284
2011-08-16,3707.1850592805026,3389.0624130591823,5887.65394209265,3707.1850592805026,3707.1850592805026,977.3548047030779,977.3548047030779,977.3548047030779,11.704112916728674,11.704112916728674,11.704112916728674,965.6506917863493,965.6506917863493,965.6506917863493,0.0,0.0,0.0,4684.53986398358
2011-08-17,3713.3586428756457,3464.9784473809677,5916.916053208866,3713.3586428756457,3713.3586428756457,986.0163908726029,986.0163908726029,986.0163908726029,33.13835433014956,33.13835433014956,33.13835433014956,952.8780365424534,952.8780365424534,952.8780365424534,0.0,0.0,0.0,4699.375033748249
2011-08-18,3719.5322264707884,3559.7186500708585,5984.533213975569,3719.5322264707884,3719.5322264707884,1084.6506720154857,1084.6506720154857,1084.6506720154857,148.2561696824272,148.2561696824272,148.2561696824272,936.3945023330584,936.3945023330584,936.3945023330584,0.0,0.0,0.0,4804.182898486274
2011-08-19,3725.705810065931,3601.245712558505,6074.06392223169,3725.705810065931,3725.705810065931,1078.62452994562,1078.62452994562,1078.62452994562,162.18105328772106,162.18105328772106,162.18105328772106,916.4434766578988,916.4434766578988,916.4434766578988,0.0,0.0,0.0,4804.330340011551
2011-08-20,3731.879393661074,3564.876027442889,5963.959312018322,3731.879393661074,3731.879393661074,954.8967716340787,954.8967716340787,954.8967716340787,61.520386440703014,61.520386440703014,61.520386440703014,893.3763851933757,893.3763851933757,893.3763851933757,0.0,0.0,0.0,4686.776165295153
2011-08-21,3738.052977256217,3211.1609021566346,5611.408478925573,3738.052977256217,3738.052977256217,602.2404764507535,602.2404764507535,602.2404764507535,-265.4047198586435,-265.4047198586435,-265.4047198586435,867.645196309397,867.645196309397,867.645196309397,0.0,0.0,0.0,4340.2934537069705
2011-08-22,3744.226560851361,3216.3398851845636,5656.009689981749,3744.226560851361,3744.226560851361,688.3964647921887,688.3964647921887,688.3964647921887,-151.39535679944876,-151.39535679944876,-151.39535679944876,839.7918215916375,839.7918215916375,839.7918215916375,0.0,0.0,0.0,4432.623025643549
2011-08-23,3750.406647204424,3314.264017989698,5716.3533970115095,3750.406647204424,3750.406647204424,822.1387840629963,822.1387840629963,822.1387840629963,11.70411291635165,11.70411291635165,11.70411291635165,810.4346711466446,810.4346711466446,810.4346711466446,0.0,0.0,0.0,4572.54543126742
2011-08-24,3756.586733557488,3327.683008224442,5765.921950916121,3756.586733557488,3756.586733557488,813.3910654804375,813.3910654804375,813.3910654804375,33.138354330350474,33.138354330350474,33.138354330350474,780.252711150087,780.252711150087,780.252711150087,0.0,0.0,0.0,4569.977799037925
2011-08-25,3762.7668199105524,3438.7634390011813,5797.930016425949,3762.7668199105524,3762.7668199105524,898.2236201462634,898.2236201462634,898.2236201462634,148.2561696827592,148.2561696827592,148.2561696827592,749.9674504635042,749.9674504635042,749.9674504635042,0.0,0.0,0.0,4660.990440056816
2011-08-26,3768.9469062636163,3456.7780570436416,5853.046703663086,3768.9469062636163,3768.9469062636163,882.5044039946904,882.5044039946904,882.5044039946904,162.18105328768772,162.18105328768772,162.18105328768772,720.3233507070028,720.3233507070028,720.3233507070028,0.0,0.0,0.0,4651.451310258307
2011-08-27,3775.1269926166797,3337.140763016418,5685.743836456279,3775.1269926166797,3775.1269926166797,753.5875942161098,753.5875942161098,753.5875942161098,61.520386440409986,61.520386440409986,61.520386440409986,692.0672077756998,692.0672077756998,692.0672077756998,0.0,0.0,0.0,4528.71458683279
2011-08-28,3781.307078969744,2920.645881501038,5468.2859720892,3781.307078969744,3781.307078969744,400.5223708178987,400.5223708178987,400.5223708178987,-265.40471985869056,-265.40471985869056,-265.40471985869056,665.9270906765893,665.9270906765893,665.9270906765893,0.0,0.0,0.0,4181.829449787643
2011-08-29,3787.487165322808,3127.6309494045363,5618.238390733233,3787.487165322808,3787.487165322808,491.1960876285072,491.1960876285072,491.1960876285072,-151.3953567994966,-151.3953567994966,-151.3953567994966,642.5914444280038,642.5914444280038,642.5914444280038,0.0,0.0,0.0,4278.683252951315
2011-08-30,3793.6672516758713,3154.411829676429,5743.716546296508,3793.6672516758713,3793.6672516758713,634.3930797392768,634.3930797392768,634.3930797392768,11.704112916502405,11.704112916502405,11.704112916502405,622.6889668227742,622.6889668227742,622.6889668227742,0.0,0.0,0.0,4428.0603314151485
2011-08-31,3799.8473380289356,3248.2393421030565,5682.243933185909,3799.8473380289356,3799.8473380289356,639.9082081446596,639.9082081446596,639.9082081446596,33.138354330570756,33.138354330570756,33.138354330570756,606.769853814089,606.769853814089,606.769853814089,0.0,0.0,0.0,4439.755546173596
2011-09-01,3806.027424382,3390.495528941402,5807.044444959958,3806.027424382,3806.027424382,743.5451451003127,743.5451451003127,743.5451451003127,148.25616968244702,148.25616968244702,148.25616968244702,595.2889754178656,595.2889754178656,595.2889754178656,0.0,0.0,0.0,4549.572569482312
2011-09-02,3812.2075107350634,3465.1333091786596,5787.935278053494,3812.2075107350634,3812.2075107350634,750.7725474163336,750.7725474163336,750.7725474163336,162.1810532876543,162.1810532876543,162.1810532876543,588.5914941286793,588.5914941286793,588.5914941286793,0.0,0.0,0.0,4562.980058151397
2011-09-03,3818.387597088127,3275.707757613597,5722.521795366862,3818.387597088127,3818.387597088127,648.4217586843745,648.4217586843745,648.4217586843745,61.52038644084393,61.52038644084393,61.52038644084393,586.9013722435304,586.9013722435304,586.9013722435304,0.0,0.0,0.0,4466.8093557725015
2011-09-04,3824.5676834411915,2925.6052209374525,5367.045384705149,3824.5676834411915,3824.5676834411915,324.9084150997656,324.9084150997656,324.9084150997656,-265.40471985867543,-265.40471985867543,-265.40471985867543,590.313134958441,590.313134958441,590.313134958441,0.0,0.0,0.0,4149.4760985409575
2011-09-05,3830.747769794255,3079.083042963365,5444.216331923912,3830.747769794255,3830.747769794255,447.39180810198803,447.39180810198803,447.39180810198803,-151.39535679941233,-151.39535679941233,-151.39535679941233,598.7871649014004,598.7871649014004,598.7871649014004,0.0,0.0,0.0,4278.139577896243
2011-09-06,3836.9278561473193,3188.521399273015,5652.306146298585,3836.9278561473193,3836.9278561473193,623.8528163792378,623.8528163792378,623.8528163792378,11.704112916653157,11.704112916653157,11.704112916653157,612.1487034625846,612.1487034625846,612.1487034625846,0.0,0.0,0.0,4460.780672526557
2011-09-07,3843.1079425003827,3361.3337096426108,5787.754097865328,3843.1079425003827,3843.1079425003827,663.2289821133915,663.2289821133915,663.2289821133915,33.13835433023881,33.13835433023881,33.13835433023881,630.0906277831527,630.0906277831527,630.0906277831527,0.0,0.0,0.0,4506.3369246137745
2011-09-08,3849.2880288534466,3386.3665972404942,5924.176810252464,3849.2880288534466,3849.2880288534466,800.4361323541415,800.4361323541415,800.4361323541415,148.25616968252612,148.25616968252612,148.25616968252612,652.1799626716154,652.1799626716154,652.1799626716154,0.0,0.0,0.0,4649.724161207588
2011-09-09,3855.468115206511,3499.9852212648166,6035.9912770711935,3855.468115206511,3855.468115206511,840.0490305272555,840.0490305272555,840.0490305272555,162.18105328774138,162.18105328774138,162.18105328774138,677.8679772395141,677.8679772395141,677.8679772395141,0.0,0.0,0.0,4695.5171457337665
2011-09-10,3861.648201559575,3396.5530048634923,5896.879576428141,3861.648201559575,3861.648201559575,768.0239963792706,768.0239963792706,768.0239963792706,61.52038644060881,61.52038644060881,61.52038644060881,706.5036099386617,706.5036099386617,706.5036099386617,0.0,0.0,0.0,4629.672197938846
2011-09-11,3867.8282879126386,3161.7942988798814,5559.833919106799,3867.8282879126386,3867.8282879126386,471.9451462587584,471.9451462587584,471.9451462587584,-265.40471985829873,-265.40471985829873,-265.40471985829873,737.3498661170571,737.3498661170571,737.3498661170571,0.0,0.0,0.0,4339.773434171397
2011-09-12,3874.0083742657025,3207.475427753649,5590.434882576797,3874.0083742657025,3874.0083742657025,618.2073853846518,618.2073853846518,618.2073853846518,-151.39535679906018,-151.39535679906018,-151.39535679906018,769.602742183712,769.602742183712,769.602742183712,0.0,0.0,0.0,4492.215759650355
2011-09-13,3880.188460618767,3409.5172306235763,5948.731522072665,3880.188460618767,3880.188460618767,814.1162656642484,814.1162656642484,814.1162656642484,11.704112916803924,11.704112916803924,11.704112916803924,802.4121527474446,802.4121527474446,802.4121527474446,0.0,0.0,0.0,4694.304726283015
2011-09-14,3886.3685469718307,3539.8268166172375,5914.952408775677,3886.3685469718307,3886.3685469718307,868.0426284003603,868.0426284003603,868.0426284003603,33.13835433043977,33.13835433043977,33.13835433043977,834.9042740699203,834.9042740699203,834.9042740699203,0.0,0.0,0.0,4754.411175372191
2011-09-15,3892.548633324894,3701.8290576686904,6075.786096843449,3892.548633324894,3892.548633324894,1014.4608405255476,1014.4608405255476,1014.4608405255476,148.25616968246686,148.25616968246686,148.25616968246686,866.2046708430807,866.2046708430807,866.2046708430807,0.0,0.0,0.0,4907.009473850441
2011-09-16,3898.732487697385,3729.3542071236766,6148.998629397941,3898.732487697385,3898.732487697385,1057.642598477426,1057.642598477426,1057.642598477426,162.18105328770798,162.18105328770798,162.18105328770798,895.461545189718,895.461545189718,895.461545189718,0.0,0.0,0.0,4956.37508617481
2011-09-17,3904.9163420698756,3547.229314342062,6104.583459468384,3904.9163420698756,3904.9163420698756,983.3888243048452,983.3888243048452,983.3888243048452,61.52038644037369,61.52038644037369,61.52038644037369,921.8684378644714,921.8684378644714,921.8684378644714,0.0,0.0,0.0,4888.305166374721
2011-09-18,3911.1001964423663,3398.549126272021,5731.935825941796,3911.1001964423663,3911.1001964423663,679.2810025001478,679.2810025001478,679.2810025001478,-265.40471985834586,-265.40471985834586,-265.40471985834586,944.6857223584936,944.6857223584936,944.6857223584936,0.0,0.0,0.0,4590.381198942514
2011-09-19,3917.2840508148574,3525.487609270424,6007.851139246792,3917.2840508148574,3917.2840508148574,811.8649060046674,811.8649060046674,811.8649060046674,-151.39535679964376,-151.39535679964376,-151.39535679964376,963.2602628043112,963.2602628043112,963.2602628043112,0.0,0.0,0.0,4729.148956819525
2011-09-20,3923.4679051873486,3786.3568180569323,6102.549432029835,3923.4679051873486,3923.4679051873486,988.7467684618152,988.7467684618152,988.7467684618152,11.70411291642689,11.70411291642689,11.70411291642689,977.0426555453882,977.0426555453882,977.0426555453882,0.0,0.0,0.0,4912.214673649164
2011-09-21,3929.6517595598393,3724.69208410358,6147.719135005923,3929.6517595598393,3929.6517595598393,1018.7398950032086,1018.7398950032086,1018.7398950032086,33.138354330383926,33.138354330383926,33.138354330383926,985.6015406728247,985.6015406728247,985.6015406728247,0.0,0.0,0.0,4948.391654563048
2011-09-22,3935.83561393233,3790.7264018656006,6265.940092356057,3935.83561393233,3935.83561393233,1136.890721619784,1136.890721619784,1136.890721619784,148.25616968260326,148.25616968260326,148.25616968260326,988.6345519371808,988.6345519371808,988.6345519371808,0.0,0.0,0.0,5072.726335552114
2011-09-23,3942.0194683048207,3915.706209334771,6226.518178084182,3942.0194683048207,3942.0194683048207,1148.1566222167662,1148.1566222167662,1148.1566222167662,162.18105328775104,162.18105328775104,162.18105328775104,985.9755689290151,985.9755689290151,985.9755689290151,0.0,0.0,0.0,5090.176090521587
2011-09-24,3948.203322677312,3707.441001848742,6146.728122341428,3948.203322677312,3948.203322677312,1039.1184280248413,1039.1184280248413,1039.1184280248413,61.52038644013858,61.52038644013858,61.52038644013858,977.5980415847026,977.5980415847026,977.5980415847026,0.0,0.0,0.0,4987.321750702153
2011-09-25,3954.3871770498026,3424.3984909541564,5875.955106788922,3954.3871770498026,3954.3871770498026,698.2095510188847,698.2095510188847,698.2095510188847,-265.4047198581499,-265.4047198581499,-265.4047198581499,963.6142708770345,963.6142708770345,963.6142708770345,0.0,0.0,0.0,4652.596728068687
2011-09-26,3960.571031422294,3542.49261212178,5859.0879722505615,3960.571031422294,3960.571031422294,792.8752909057033,792.8752909057033,792.8752909057033,-151.3953567992916,-151.3953567992916,-151.3953567992916,944.2706477049949,944.2706477049949,944.2706477049949,0.0,0.0,0.0,4753.446322327997
2011-09-27,3966.7548857947845,3762.2391620939375,6120.670049314868,3966.7548857947845,3966.7548857947845,931.6430839775267,931.6430839775267,931.6430839775267,11.704112916577648,11.704112916577648,11.704112916577648,919.938971060949,919.938971060949,919.938971060949,0.0,0.0,0.0,4898.397969772312
2011-09-28,3972.938740167275,3677.4770234096604,6042.743364915023,3972.938740167275,3972.938740167275,924.2424373593162,924.2424373593162,924.2424373593162,33.13835433030876,33.13835433030876,33.13835433030876,891.1040830290075,891.1040830290075,891.1040830290075,0.0,0.0,0.0,4897.181177526591
2011-09-29,3979.1225945397655,3826.9502483687615,6288.348941971331,3979.1225945397655,3979.1225945397655,1006.6043382828035,1006.6043382828035,1006.6043382828035,148.25616968273962,148.25616968273962,148.25616968273962,858.3481686000639,858.3481686000639,858.3481686000639,0.0,0.0,0.0,4985.726932822569
2011-09-30,3985.3064489122567,3744.108587580563,6218.310048083154,3985.3064489122567,3985.3064489122567,984.5132226748437,984.5132226748437,984.5132226748437,162.18105328768522,162.18105328768522,162.18105328768522,822.3321693871585,822.3321693871585,822.3321693871585,0.0,0.0,0.0,4969.8196715871
2011-10-01,3991.490303284748,3613.739544155515,6184.161907865873,3991.490303284748,3991.490303284748,845.2952354582809,845.2952354582809,845.2952354582809,61.520386440572516,61.520386440572516,61.520386440572516,783.7748490177086,783.7748490177086,783.7748490177086,0.0,0.0,0.0,4836.785538743029
2011-10-02,3997.6741576572385,3327.6487664329675,5698.467225466648,3997.6741576572385,3997.6741576572385,478.0254017148854,478.0254017148854,478.0254017148854,-265.40471985837775,-265.40471985837775,-265.40471985837775,743.4301215732631,743.4301215732631,743.4301215732631,0.0,0.0,0.0,4475.699559372124
2011-10-03,4003.8580120297293,3371.75325247395,5834.119582799827,4003.8580120297293,4003.8580120297293,550.6679538329998,550.6679538329998,550.6679538329998,-151.39535679920738,-151.39535679920738,-151.39535679920738,702.0633106322072,702.0633106322072,702.0633106322072,0.0,0.0,0.0,4554.525965862729
2011-10-04,4010.04186640222,3434.682118126255,5905.020363216666,4010.04186640222,4010.04186640222,672.1311563705152,672.1311563705152,672.1311563705152,11.704112916426535,11.704112916426535,11.704112916426535,660.4270434540887,660.4270434540887,660.4270434540887,0.0,0.0,0.0,4682.173022772735
2011-10-05,4016.2257207747107,3515.5560512265147,5846.4656226828065,4016.2257207747107,4016.2257207747107,652.3758557040308,652.3758557040308,652.3758557040308,33.138354330233554,33.138354330233554,33.138354330233554,619.2375013737972,619.2375013737972,619.2375013737972,0.0,0.0,0.0,4668.601576478742
2011-10-06,4022.409575147202,3516.77330760253,5908.824841163423,4022.409575147202,4022.409575147202,727.4079125614788,727.4079125614788,727.4079125614788,148.25616968262312,148.25616968262312,148.25616968262312,579.1517428788559,579.1517428788559,579.1517428788559,0.0,0.0,0.0,4749.81748770868
2011-10-07,4028.5934295196926,3536.768082639374,5942.324609722014,4028.5934295196926,4028.5934295196926,702.9278433789719,702.9278433789719,702.9278433789719,162.1810532877283,162.1810532877283,162.1810532877283,540.7467900912436,540.7467900912436,540.7467900912436,0.0,0.0,0.0,4731.521272898664
2011-10-08,4034.7772838921837,3307.0492483549097,5800.228300757928,4034.7772838921837,4034.7772838921837,566.0215094488923,566.0215094488923,566.0215094488923,61.5203864403374,61.5203864403374,61.5203864403374,504.501123008555,504.501123008555,504.501123008555,0.0,0.0,0.0,4600.798793341076
2011-10-09,4040.9611386644483,2971.1562216290536,5509.298655751208,4040.9611386644483,4040.9611386644483,205.3744402322049,205.3744402322049,205.3744402322049,-265.4047198586057,-265.4047198586057,-265.4047198586057,470.7791600908106,470.7791600908106,470.7791600908106,0.0,0.0,0.0,4246.335578896653
2011-10-10,4047.1449934367133,3079.703642583496,5575.157885899377,4047.1449934367133,4047.1449934367133,288.423863533975,288.423863533975,288.423863533975,-151.39535679912305,-151.39535679912305,-151.39535679912305,439.81922033309803,439.81922033309803,439.81922033309803,0.0,0.0,0.0,4335.568856970688
2011-10-11,4053.3288482089783,3252.9145699520996,5710.626577743802,4053.3288482089783,4053.3288482089783,423.4294760672429,423.4294760672429,423.4294760672429,11.704112916653242,11.704112916653242,11.704112916653242,411.7253631505897,411.7253631505897,411.7253631505897,0.0,0.0,0.0,4476.758324276221
2011-10-12,4059.512702981243,3253.9097557171126,5637.3847684385455,4059.512702981243,4059.512702981243,419.6017452907066,419.6017452907066,419.6017452907066,33.13835433017774,33.13835433017774,33.13835433017774,386.46339096052884,386.46339096052884,386.46339096052884,0.0,0.0,0.0,4479.114448271949
2011-10-13,4065.6965577535075,3357.6342481324923,5757.870334123926,4065.6965577535075,4065.6965577535075,512.1173481193377,512.1173481193377,512.1173481193377,148.25616968256384,148.25616968256384,148.25616968256384,363.8611784367739,363.8611784367739,363.8611784367739,0.0,0.0,0.0,4577.813905872845
2011-10-14,4071.8804125257716,3335.927557952224,5715.93783510375,4071.8804125257716,4071.8804125257716,505.79441876489796,505.79441876489796,505.79441876489796,162.1810532876949,162.1810532876949,162.1810532876949,343.61336547720316,343.61336547720316,343.61336547720316,0.0,0.0,0.0,4577.674831290669
2011-10-15,4078.0642672980366,3193.959351612458,5600.950968342264,4078.0642672980366,4078.0642672980366,386.8107080602647,386.8107080602647,386.8107080602647,61.52038644071342,61.52038644071342,61.52038644071342,325.29032161955126,325.29032161955126,325.29032161955126,0.0,0.0,0.0,4464.8749753583015
